Position,Track Name,Artist,Streams,URL,Date,Region,danceability,energy,speechiness,tempo,valence,acousticness,Artist Popularity,Label
109.0,Binta,Alonzo,22190.0,https://open.spotify.com/track/5ursdjmzI73WAw0OPZx3qC,2017-01-01,fr,0.82,0.7609999999999999,0.27,115.977,0.762,0.10099999999999999,68.0,0
110.0,Je m'en fous de ta nana,Jul,22130.0,https://open.spotify.com/track/3IpVpvmYy0a2sXdDIdkAZA,2017-01-01,fr,0.9520000000000001,0.75,0.0797,131.991,0.669,0.22699999999999998,74.0,0
111.0,Commando,Niska,22113.0,https://open.spotify.com/track/0a5ClTPUJK0hYyXH0emy63,2017-01-01,fr,0.889,0.72,0.155,140.042,0.23199999999999998,0.0252,76.0,0
112.0,Paris c'est loin,Damso,21606.0,https://open.spotify.com/track/3fHXUNVKNZQ4WaUGLwWxHP,2017-01-01,fr,0.809,0.6409999999999999,0.196,136.93200000000002,0.54,0.40399999999999997,77.0,0
113.0,Je m'en vais,Vianney,21518.0,https://open.spotify.com/track/2Vd1vVQaBilW0O6nmU5BkH,2017-01-01,fr,0.635,0.469,0.0428,146.995,0.281,0.715,63.0,0
114.0,Starving,Hailee Steinfeld,21517.0,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-01,fr,0.636,0.633,0.126,99.721,0.512,0.371,87.0,0
115.0,Programmé,Nekfeu,21447.0,https://open.spotify.com/track/69eH18SnGxcVSFuQJCBGBY,2017-01-01,fr,0.88,0.624,0.462,134.33100000000002,0.33299999999999996,0.115,71.0,0
116.0,Vinyle,Nekfeu,21425.0,https://open.spotify.com/track/3Y9l5dKsuaipDSnPsHzogk,2017-01-01,fr,0.618,0.867,0.34299999999999997,89.389,0.89,0.495,71.0,0
117.0,Cake By The Ocean,DNCE,21216.0,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,fr,0.774,0.764,0.0518,118.99700000000001,0.912,0.156,78.0,0
118.0,Hey Ya! - Radio Mix / Club Mix,OutKast,21183.0,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,2017-01-01,fr,0.728,0.9740000000000001,0.0665,79.52600000000001,0.965,0.10300000000000001,76.0,0
119.0,Skurt Cobain,Sneazzy,21105.0,https://open.spotify.com/track/4S1ZmpEshXG3S0OLdodb1W,2017-01-01,fr,0.792,0.63,0.10400000000000001,127.03299999999999,0.217,0.175,61.0,0
120.0,Thibaut Courtois,Shay,20591.0,https://open.spotify.com/track/5s3SBzT4zEYEITfzMoAyPm,2017-01-01,fr,0.662,0.723,0.292,134.033,0.41200000000000003,0.49700000000000005,73.0,0
121.0,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,20390.0,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,2017-01-01,fr,0.782,0.685,0.0309,118.016,0.603,0.166,68.0,0
