2018-03-29 16:15:35,"b'330 THURSDAY! @GeminiJets 1:400-scale @AmericanAir @Airbus A330-200, item GJAAL1549. See a list of global retailers\xe2\x80\xa6 https://t.co/XmE6t93KDw'"
2018-03-29 15:58:49,b'I guess it\xe2\x80\x99s good thing to be away from Tucson right now as there are reports of UFOs flying overhead! #CBSNewsreport #AmericanAirlines'
2018-03-29 15:52:24,b'25F awesomeness! #americanairlines https://t.co/ymXLq3qX5x'
2018-03-29 15:45:28,b'Left my beloved MacBook on AA flight 1870 last night. Filed a lost &amp; found report and came to baggage claim this mo\xe2\x80\xa6 https://t.co/2OZWR6fW2P'
2018-03-29 15:08:48,b'#AmericanAirlines Dont be too cheap. You cancelled our 8 tickets one way ticket from DCA to LAX. We\xe2\x80\x99re stuck with s\xe2\x80\xa6 https://t.co/HgWuGGV0ZP'
2018-03-29 14:39:14,b'#AmericanAirlines #CEO Says Least Important Customers Get the Worst Planes @ChrisMatyszczyk https://t.co/ovkAHpB4W8 via @Inc'
2018-03-29 14:24:58,b'RT @_JasonFalls: American Airlines accidentally promised everyone free seats on #Twitter https://t.co/MCZkypzioA #AmericanAirlines https://\xe2\x80\xa6'
2018-03-29 14:22:20,b'RT @JuanVelasquez13: @AmericanAir . @britishairways . I arrive on Tuesday to Miami from the U.K. my luggage didn\xe2\x80\x99t arrive and I haven\xe2\x80\x99t got\xe2\x80\xa6'
2018-03-29 14:22:10,b'RT @JuanVelasquez13: @AmericanAir . @britishairways . I arrive on Tuesday to Miami from the U.K. my luggage didn\xe2\x80\x99t arrive and I haven\xe2\x80\x99t got\xe2\x80\xa6'
2018-03-29 14:01:15,b'@AmericanAir . @britishairways . I arrive on Tuesday to Miami from the U.K. my luggage didn\xe2\x80\x99t arrive and I haven\xe2\x80\x99t\xe2\x80\xa6 https://t.co/gAbQcftMTT'
2018-03-29 13:39:55,b'@AmericanAir Still on the ground. Vouchers for future travel or food would be the appropriate response for a 2-hour\xe2\x80\xa6 https://t.co/SHjqRUOSeQ'
